Date,Close
6/7/2018 16:00:00,13.84
6/8/2018 16:00:00,13.75
6/11/2018 16:00:00,13.69
6/12/2018 16:00:00,13.96
6/13/2018 16:00:00,13.91
6/14/2018 16:00:00,13.66
6/15/2018 16:00:00,13.17
6/18/2018 16:00:00,13.17
6/19/2018 16:00:00,12.97
6/20/2018 16:00:00,12.99
6/21/2018 16:00:00,12.58
6/22/2018 16:00:00,12.81
6/25/2018 16:00:00,12.54
6/26/2018 16:00:00,12.77
6/27/2018 16:00:00,12.46
6/28/2018 16:00:00,12.78
6/29/2018 16:00:00,12.82
7/2/2018 16:00:00,12.49
7/3/2018 13:00:00,12.55
7/5/2018 16:00:00,12.68
7/6/2018 16:00:00,13.03
7/9/2018 16:00:00,13.17
7/10/2018 16:00:00,13.09
7/11/2018 16:00:00,12.65
7/12/2018 16:00:00,13.02
7/13/2018 16:00:00,13.14
7/16/2018 16:00:00,12.99
7/17/2018 16:00:00,13.25
7/18/2018 16:00:00,13.41
7/19/2018 16:00:00,12.88
7/20/2018 16:00:00,12.93
7/23/2018 16:00:00,13.17
7/24/2018 16:00:00,13.77
7/25/2018 16:00:00,14
7/26/2018 16:00:00,14.11
7/27/2018 16:00:00,14.44
7/30/2018 16:00:00,14.56
7/31/2018 16:00:00,14.66
8/1/2018 16:00:00,14.06
8/2/2018 16:00:00,14.04
8/3/2018 16:00:00,14.19
8/6/2018 16:00:00,14.07
8/7/2018 16:00:00,13.99
8/8/2018 16:00:00,13.95
8/9/2018 16:00:00,13.63
8/10/2018 16:00:00,13.39
8/13/2018 16:00:00,13.37
8/14/2018 16:00:00,13.64
8/15/2018 16:00:00,12.94
8/16/2018 16:00:00,12.75
8/17/2018 16:00:00,13
8/20/2018 16:00:00,13.03
8/21/2018 16:00:00,12.84
8/22/2018 16:00:00,13.12
8/23/2018 16:00:00,12.93
8/24/2018 16:00:00,13.22
8/27/2018 16:00:00,13.59
8/28/2018 16:00:00,13.44
8/29/2018 16:00:00,13.44
8/30/2018 16:00:00,13.17
8/31/2018 16:00:00,13.2
9/4/2018 16:00:00,12.55
9/5/2018 16:00:00,12.62
9/6/2018 16:00:00,12.99
9/7/2018 16:00:00,13.01
9/10/2018 16:00:00,12.97
9/11/2018 16:00:00,12.69
9/12/2018 16:00:00,12.92
9/13/2018 16:00:00,12.84
9/14/2018 16:00:00,13.25
9/17/2018 16:00:00,13.36
9/18/2018 16:00:00,13.81
9/19/2018 16:00:00,14.22
9/20/2018 16:00:00,14.52
9/21/2018 16:00:00,15.06
9/24/2018 16:00:00,14.79
9/25/2018 16:00:00,15.25
9/26/2018 16:00:00,14.99
9/27/2018 16:00:00,14.84
9/28/2018 16:00:00,14.84
10/1/2018 16:00:00,15.03
10/2/2018 16:00:00,15.62
10/3/2018 16:00:00,15.45
10/4/2018 16:00:00,15.1
10/5/2018 16:00:00,15.01
10/8/2018 16:00:00,15.21
10/9/2018 16:00:00,15.54
10/10/2018 16:00:00,14.85
10/11/2018 16:00:00,14.95
10/12/2018 16:00:00,15.26
10/15/2018 16:00:00,15.46
10/16/2018 16:00:00,15.48
10/17/2018 16:00:00,15.93
10/18/2018 16:00:00,15.15
10/19/2018 16:00:00,15.26
10/22/2018 16:00:00,15.77
10/23/2018 16:00:00,15.23
10/24/2018 16:00:00,14.5
10/25/2018 16:00:00,14.72
10/26/2018 16:00:00,15.07
10/29/2018 16:00:00,14.27
10/30/2018 16:00:00,14.59
10/31/2018 16:00:00,15.1
11/1/2018 16:00:00,15.52
11/2/2018 16:00:00,15.45
11/5/2018 16:00:00,15.4
11/6/2018 16:00:00,15.29
11/7/2018 16:00:00,15.32
11/8/2018 16:00:00,15.17
11/9/2018 16:00:00,14.6
11/12/2018 16:00:00,14.46
11/13/2018 16:00:00,14.6
11/14/2018 16:00:00,14.53
11/15/2018 16:00:00,14.93
11/16/2018 16:00:00,14.97
11/19/2018 16:00:00,14.72
11/20/2018 16:00:00,14.07
11/21/2018 16:00:00,14.35
11/23/2018 13:00:00,13.26
11/26/2018 16:00:00,12.75
11/27/2018 16:00:00,12.89
11/28/2018 16:00:00,13.52
11/29/2018 16:00:00,13.47
11/30/2018 16:00:00,13.7
12/3/2018 16:00:00,14.08
12/4/2018 16:00:00,13.6
12/6/2018 16:00:00,13.53
12/7/2018 16:00:00,13.14
12/10/2018 16:00:00,12.86
12/11/2018 16:00:00,13.01
12/12/2018 16:00:00,13.02
12/13/2018 16:00:00,13.04
12/14/2018 16:00:00,12.96
12/17/2018 16:00:00,13.03
12/18/2018 16:00:00,13.19
12/19/2018 16:00:00,12.73
12/20/2018 16:00:00,12.94
12/21/2018 16:00:00,12.9
12/24/2018 13:00:00,12.6
12/26/2018 16:00:00,13.07
12/27/2018 16:00:00,12.99
12/28/2018 16:00:00,13.02
12/31/2018 16:00:00,13.19
1/2/2019 16:00:00,13.47
1/3/2019 16:00:00,12.83
1/4/2019 16:00:00,14.02
1/7/2019 16:00:00,13.83
1/8/2019 16:00:00,14.06
1/9/2019 16:00:00,14.51
1/10/2019 16:00:00,14.4
1/11/2019 16:00:00,14.11
1/14/2019 16:00:00,14.13
1/15/2019 16:00:00,14.06
1/16/2019 16:00:00,14.11
1/17/2019 16:00:00,14.47
1/18/2019 16:00:00,14.61
1/22/2019 16:00:00,14.45
1/23/2019 16:00:00,14.75
1/24/2019 16:00:00,14.86
1/25/2019 16:00:00,13.66
1/28/2019 16:00:00,11.2
1/29/2019 16:00:00,11.48
1/30/2019 16:00:00,12.59
1/31/2019 16:00:00,12.44
2/1/2019 16:00:00,12.57
2/4/2019 16:00:00,12.15
2/5/2019 16:00:00,12.11
2/6/2019 16:00:00,11.36
2/7/2019 16:00:00,11.17
2/8/2019 16:00:00,11.39
2/11/2019 16:00:00,11.22
2/12/2019 16:00:00,11.85
2/13/2019 16:00:00,12
2/14/2019 16:00:00,12.14
2/15/2019 16:00:00,12.33
2/19/2019 16:00:00,12.19
2/20/2019 16:00:00,12.23
2/21/2019 16:00:00,12.03
2/22/2019 16:00:00,12.5
2/25/2019 16:00:00,12.55
2/26/2019 16:00:00,12.52
2/27/2019 16:00:00,12.49
2/28/2019 16:00:00,12.48
3/1/2019 16:00:00,12.39
3/4/2019 16:00:00,12.42
3/5/2019 16:00:00,12.66
3/6/2019 16:00:00,12.49
3/7/2019 16:00:00,12.6
3/8/2019 16:00:00,12.59
3/11/2019 16:00:00,12.99
3/12/2019 16:00:00,13.05
3/13/2019 16:00:00,13.28
3/14/2019 16:00:00,13.15
3/15/2019 16:00:00,13.2
3/18/2019 16:00:00,13.28
3/19/2019 16:00:00,13.7
3/20/2019 16:00:00,13.49
3/21/2019 16:00:00,13.46
3/22/2019 16:00:00,12.82
3/25/2019 16:00:00,12.86
3/26/2019 16:00:00,13.02
3/27/2019 16:00:00,12.67
3/28/2019 16:00:00,12.63
3/29/2019 16:00:00,13.06
4/1/2019 16:00:00,13.58
4/2/2019 16:00:00,13.47
4/3/2019 16:00:00,13.34
4/4/2019 16:00:00,13.47
4/5/2019 16:00:00,13.39
4/8/2019 16:00:00,13.82
4/9/2019 16:00:00,13.57
4/10/2019 16:00:00,13.56
4/11/2019 16:00:00,13.4
4/12/2019 16:00:00,13.24
4/15/2019 16:00:00,13.28
4/16/2019 16:00:00,13.57
4/17/2019 16:00:00,13.27
4/18/2019 16:00:00,13.32
4/22/2019 16:00:00,13.06
4/23/2019 16:00:00,13.17
4/24/2019 16:00:00,12.56
4/25/2019 16:00:00,12.68
4/26/2019 16:00:00,12.82
4/29/2019 16:00:00,12.78
4/30/2019 16:00:00,12.78
5/1/2019 16:00:00,12.38
5/2/2019 16:00:00,12.36
5/3/2019 16:00:00,12.79
5/6/2019 16:00:00,12.52
5/7/2019 16:00:00,12.49
5/8/2019 16:00:00,12.43
5/9/2019 16:00:00,12.25
5/10/2019 16:00:00,12.47
5/13/2019 16:00:00,11.98
5/14/2019 16:00:00,12.04
5/15/2019 16:00:00,12
5/16/2019 16:00:00,11.51
5/17/2019 16:00:00,11.59
5/20/2019 16:00:00,11.41
5/21/2019 16:00:00,11.71
5/22/2019 16:00:00,11.75
5/23/2019 16:00:00,11.79
5/24/2019 16:00:00,12.02
5/28/2019 16:00:00,12.4
5/29/2019 16:00:00,12.46
5/30/2019 16:00:00,12.53
5/31/2019 16:00:00,12.47
6/3/2019 16:00:00,12.48
6/4/2019 16:00:00,12.64
6/5/2019 16:00:00,12.41
6/6/2019 16:00:00,12.53
6/7/2019 16:00:00,12.53
6/10/2019 16:00:00,12.42
6/11/2019 16:00:00,13.26
6/12/2019 16:00:00,13.23
6/13/2019 16:00:00,13.43
6/14/2019 16:00:00,13.12
6/17/2019 16:00:00,12.87
6/18/2019 16:00:00,13.46
6/19/2019 16:00:00,13.54
6/20/2019 16:00:00,13.71
6/21/2019 16:00:00,13.53
6/24/2019 16:00:00,13.64
6/25/2019 16:00:00,13.33
6/26/2019 16:00:00,13.44
6/27/2019 16:00:00,13.43
6/28/2019 16:00:00,13.44
7/1/2019 16:00:00,13.93
7/2/2019 16:00:00,13.29
7/3/2019 13:00:00,13.37
7/5/2019 16:00:00,13.12
7/8/2019 16:00:00,13.3
7/9/2019 16:00:00,13.36
7/10/2019 16:00:00,13.81
7/11/2019 16:00:00,13.84
7/12/2019 16:00:00,13.8
7/15/2019 16:00:00,14
7/16/2019 16:00:00,14.03
7/17/2019 16:00:00,13.95
7/18/2019 16:00:00,14.01
7/19/2019 16:00:00,14.04
7/22/2019 16:00:00,13.92
7/23/2019 16:00:00,13.69
7/24/2019 16:00:00,13.42
7/25/2019 16:00:00,13.26
7/26/2019 16:00:00,13.27
7/29/2019 16:00:00,13.24
7/30/2019 16:00:00,13.16
7/31/2019 16:00:00,12.99
8/1/2019 16:00:00,12.52
8/2/2019 16:00:00,12.28
8/5/2019 16:00:00,11.56
8/6/2019 16:00:00,11.75
8/7/2019 16:00:00,11.64
8/8/2019 16:00:00,11.97
8/9/2019 16:00:00,11.55
8/12/2019 16:00:00,11.3
8/13/2019 16:00:00,11.7
8/14/2019 16:00:00,11.06
8/15/2019 16:00:00,10.97
8/16/2019 16:00:00,10.88
8/19/2019 16:00:00,10.68
8/20/2019 16:00:00,10.79
8/21/2019 16:00:00,10.86
8/22/2019 16:00:00,10.77
8/23/2019 16:00:00,10.46
8/26/2019 16:00:00,10.28
8/27/2019 16:00:00,10.33
8/28/2019 16:00:00,10.43
8/29/2019 16:00:00,10.72
8/30/2019 16:00:00,11
9/3/2019 16:00:00,10.91
9/4/2019 16:00:00,11.24
9/5/2019 16:00:00,11.33
9/6/2019 16:00:00,11.34
9/9/2019 16:00:00,11.61
9/10/2019 16:00:00,11.73
9/11/2019 16:00:00,11.81
9/12/2019 16:00:00,12.17
9/13/2019 16:00:00,12.15
9/16/2019 16:00:00,11.87
9/17/2019 16:00:00,11.93
9/18/2019 16:00:00,11.77
9/19/2019 16:00:00,11.58
9/20/2019 16:00:00,11.58
9/23/2019 16:00:00,11.47
9/24/2019 16:00:00,11.21
9/25/2019 16:00:00,11.47
9/26/2019 16:00:00,11.44
9/27/2019 16:00:00,11.43
9/30/2019 16:00:00,11.5
10/1/2019 16:00:00,11.45
10/2/2019 16:00:00,10.87
10/3/2019 16:00:00,11.06
10/4/2019 16:00:00,11.45
10/7/2019 16:00:00,11.24
10/8/2019 16:00:00,11.05
10/9/2019 16:00:00,11.11
10/10/2019 16:00:00,11.42
10/11/2019 16:00:00,11.81
10/14/2019 16:00:00,11.58
10/15/2019 16:00:00,11.44
10/16/2019 16:00:00,11.21
10/17/2019 16:00:00,11.17
10/18/2019 16:00:00,11.15
10/21/2019 16:00:00,11.38
10/22/2019 16:00:00,11.57
10/23/2019 16:00:00,11.65
10/24/2019 16:00:00,11.51
10/25/2019 16:00:00,12.04
10/28/2019 16:00:00,12.23
10/29/2019 16:00:00,12.14
10/30/2019 16:00:00,12.13
10/31/2019 16:00:00,11.74
11/1/2019 16:00:00,12.14
11/4/2019 16:00:00,12.33
11/5/2019 16:00:00,12.38
11/6/2019 16:00:00,12.17
11/7/2019 16:00:00,12.21
11/8/2019 16:00:00,11.77
11/11/2019 16:00:00,11.61
11/12/2019 16:00:00,11.5
11/13/2019 16:00:00,11.22
11/14/2019 16:00:00,11.2
11/15/2019 16:00:00,11.46
11/18/2019 16:00:00,11.3
11/19/2019 16:00:00,11.46
11/20/2019 16:00:00,11.26
11/21/2019 16:00:00,11.47
11/22/2019 16:00:00,11.89
11/25/2019 16:00:00,12.03
11/26/2019 16:00:00,12.03
11/27/2019 16:00:00,11.87
11/29/2019 13:00:00,11.76
12/2/2019 16:00:00,12.14
12/3/2019 16:00:00,12
12/4/2019 16:00:00,12.1
12/5/2019 16:00:00,12.12
12/6/2019 16:00:00,12.39
12/9/2019 16:00:00,12.38
12/10/2019 16:00:00,12.3
12/11/2019 16:00:00,12.58
12/12/2019 16:00:00,12.91
12/13/2019 16:00:00,13.06
12/16/2019 16:00:00,13.16
12/17/2019 16:00:00,13.09
12/18/2019 16:00:00,13.08
12/19/2019 16:00:00,13.22
12/20/2019 16:00:00,13.27
12/23/2019 16:00:00,13.3
12/24/2019 13:00:00,13.47
12/26/2019 16:00:00,13.49
12/27/2019 16:00:00,13.22
12/30/2019 16:00:00,13.19
