Date,Close
2/22/2019 16:00:00,61.19
2/25/2019 16:00:00,61.46
2/26/2019 16:00:00,61.06
2/27/2019 16:00:00,60.9
2/28/2019 16:00:00,60.57
3/1/2019 16:00:00,60.37
3/4/2019 16:00:00,60.85
3/5/2019 16:00:00,60.37
3/6/2019 16:00:00,59.65
3/7/2019 16:00:00,59.01
3/8/2019 16:00:00,57.79
3/11/2019 16:00:00,58.97
3/12/2019 16:00:00,59.06
3/13/2019 16:00:00,59.5
3/14/2019 16:00:00,58.82
3/15/2019 16:00:00,58.53
3/18/2019 16:00:00,58.91
3/19/2019 16:00:00,58.97
3/20/2019 16:00:00,58.15
3/21/2019 16:00:00,58.82
3/22/2019 16:00:00,57
3/25/2019 16:00:00,56.88
3/26/2019 16:00:00,56.94
3/27/2019 16:00:00,57.58
3/28/2019 16:00:00,57.62
3/29/2019 16:00:00,58.35
4/1/2019 16:00:00,59.71
4/2/2019 16:00:00,59.49
4/3/2019 16:00:00,60.58
4/4/2019 16:00:00,60.7
4/5/2019 16:00:00,60.69
4/8/2019 16:00:00,60.48
4/9/2019 16:00:00,58.84
4/10/2019 16:00:00,58.23
4/11/2019 16:00:00,57.67
4/12/2019 16:00:00,58.54
4/15/2019 16:00:00,57.9
4/16/2019 16:00:00,58.22
4/17/2019 16:00:00,58
4/18/2019 16:00:00,57.5
4/22/2019 16:00:00,56.98
4/23/2019 16:00:00,58.62
4/24/2019 16:00:00,58.32
4/25/2019 16:00:00,57.4
4/26/2019 16:00:00,56.39
4/29/2019 16:00:00,56.88
4/30/2019 16:00:00,57.07
5/1/2019 16:00:00,55.85
5/2/2019 16:00:00,55.9
5/3/2019 16:00:00,57.65
5/6/2019 16:00:00,56.68
5/7/2019 16:00:00,56.18
5/8/2019 16:00:00,56.42
5/9/2019 16:00:00,56.56
5/10/2019 16:00:00,56.8
5/13/2019 16:00:00,54.69
5/14/2019 16:00:00,55.18
5/15/2019 16:00:00,54.87
5/16/2019 16:00:00,54.98
5/17/2019 16:00:00,53.29
5/20/2019 16:00:00,52.62
5/21/2019 16:00:00,53.68
5/22/2019 16:00:00,52.88
5/23/2019 16:00:00,51.39
5/24/2019 16:00:00,51.16
5/28/2019 16:00:00,51.01
5/29/2019 16:00:00,50.76
5/30/2019 16:00:00,49.28
5/31/2019 16:00:00,48
6/3/2019 16:00:00,49.78
6/4/2019 16:00:00,50.15
6/5/2019 16:00:00,50.59
6/6/2019 16:00:00,50.42
6/7/2019 16:00:00,50.84
6/10/2019 16:00:00,50.94
6/11/2019 16:00:00,51.74
6/12/2019 16:00:00,51.13
6/13/2019 16:00:00,52.14
6/14/2019 16:00:00,51.7
6/17/2019 16:00:00,50.75
6/18/2019 16:00:00,52.62
6/19/2019 16:00:00,54.25
6/20/2019 16:00:00,53.81
6/21/2019 16:00:00,53.94
6/24/2019 16:00:00,53.74
6/25/2019 16:00:00,54.29
6/26/2019 16:00:00,55.12
6/27/2019 16:00:00,54.57
6/28/2019 16:00:00,55.1
7/1/2019 16:00:00,55.67
7/2/2019 16:00:00,55.14
7/3/2019 13:00:00,55.29
7/5/2019 16:00:00,55.31
7/8/2019 16:00:00,54.55
7/9/2019 16:00:00,54.52
7/10/2019 16:00:00,54.17
7/11/2019 16:00:00,54.1
7/12/2019 16:00:00,55.17
7/15/2019 16:00:00,55.23
7/16/2019 16:00:00,55.56
7/17/2019 16:00:00,54.7
7/18/2019 16:00:00,54.69
7/19/2019 16:00:00,56.71
7/22/2019 16:00:00,56.27
7/23/2019 16:00:00,56.58
7/24/2019 16:00:00,56.58
7/25/2019 16:00:00,56.2
7/26/2019 16:00:00,56.16
7/29/2019 16:00:00,55.73
7/30/2019 16:00:00,56.25
7/31/2019 16:00:00,54.38
8/1/2019 16:00:00,53.06
8/2/2019 16:00:00,52.57
8/5/2019 16:00:00,50.75
8/6/2019 16:00:00,51.34
8/7/2019 16:00:00,51.25
8/8/2019 16:00:00,52.17
8/9/2019 16:00:00,51.06
8/12/2019 16:00:00,49.36
8/13/2019 16:00:00,50.17
8/14/2019 16:00:00,48.49
8/15/2019 16:00:00,47.71
8/16/2019 16:00:00,48.76
8/19/2019 16:00:00,49.91
8/20/2019 16:00:00,49.03
8/21/2019 16:00:00,49.19
8/22/2019 16:00:00,48.93
8/23/2019 16:00:00,46.95
8/26/2019 16:00:00,47.4
8/27/2019 16:00:00,46.61
8/28/2019 16:00:00,47.3
8/29/2019 16:00:00,48.81
8/30/2019 16:00:00,48.98
9/3/2019 16:00:00,48.56
9/4/2019 16:00:00,49.3
9/5/2019 16:00:00,50.35
9/6/2019 16:00:00,50.16
9/9/2019 16:00:00,51.23
9/10/2019 16:00:00,52.63
9/11/2019 16:00:00,53.26
9/12/2019 16:00:00,53.69
9/13/2019 16:00:00,53.6
9/16/2019 16:00:00,53.16
9/17/2019 16:00:00,53.09
9/18/2019 16:00:00,52.89
9/19/2019 16:00:00,52.72
9/20/2019 16:00:00,52.62
9/23/2019 16:00:00,52.86
9/24/2019 16:00:00,50.63
9/25/2019 16:00:00,51.68
9/26/2019 16:00:00,49.34
9/27/2019 16:00:00,50.01
9/30/2019 16:00:00,50.91
10/1/2019 16:00:00,50.41
10/2/2019 16:00:00,49.32
10/3/2019 16:00:00,49.57
10/4/2019 16:00:00,50.08
10/7/2019 16:00:00,49.68
10/8/2019 16:00:00,48.65
10/9/2019 16:00:00,48.8
10/10/2019 16:00:00,50.21
10/11/2019 16:00:00,52.68
10/14/2019 16:00:00,51.73
10/15/2019 16:00:00,52.81
10/16/2019 16:00:00,51.52
10/17/2019 16:00:00,51.75
10/18/2019 16:00:00,51.68
10/21/2019 16:00:00,51.79
10/22/2019 16:00:00,53.14
10/23/2019 16:00:00,52.97
10/24/2019 16:00:00,52.71
10/25/2019 16:00:00,53.82
10/28/2019 16:00:00,54.73
10/29/2019 16:00:00,54.63
10/30/2019 16:00:00,54.36
10/31/2019 16:00:00,53.85
11/1/2019 16:00:00,55.35
11/4/2019 16:00:00,55.91
11/5/2019 16:00:00,55.47
11/6/2019 16:00:00,55.14
11/7/2019 16:00:00,55.52
11/8/2019 16:00:00,55.56
11/11/2019 16:00:00,55.46
11/12/2019 16:00:00,55.3
11/13/2019 16:00:00,54.67
11/14/2019 16:00:00,54.49
11/15/2019 16:00:00,54.95
11/18/2019 16:00:00,55.46
11/19/2019 16:00:00,54.8
11/20/2019 16:00:00,54.1
11/21/2019 16:00:00,54.24
11/22/2019 16:00:00,55.24
11/25/2019 16:00:00,55.92
11/26/2019 16:00:00,56.01
11/27/2019 16:00:00,56.4
11/29/2019 13:00:00,56.36
12/2/2019 16:00:00,56.64
12/3/2019 16:00:00,55.28
12/4/2019 16:00:00,55.83
12/5/2019 16:00:00,56.49
12/6/2019 16:00:00,57.61
12/9/2019 16:00:00,57.75
12/10/2019 16:00:00,57.74
12/11/2019 16:00:00,58.12
12/12/2019 16:00:00,58.11
12/13/2019 16:00:00,56.47
12/16/2019 16:00:00,56.49
12/17/2019 16:00:00,57.17
12/18/2019 16:00:00,57.04
12/19/2019 16:00:00,56.53
12/20/2019 16:00:00,56.89
12/23/2019 16:00:00,56.77
12/24/2019 13:00:00,56.66
12/26/2019 16:00:00,56.8
12/27/2019 16:00:00,56.68
12/30/2019 16:00:00,56.08
